1,47211.623740885414
2,47614.55033333333
3,47614.550416666665
4,47614.550241666664
5,47614.550425
6,47614.550325
7,47614.55033333333
8,47614.55049166667
9,47614.55030833333
10,47614.550241666664
11,47614.55021666667
12,47614.55031666667
13,47614.550425
14,47614.55045833333
15,47614.550425
16,47614.550391666664
17,47614.55034166667
18,47614.550233333335
19,47614.550233333335
20,47614.550441666666
