1,212.33318388671876
2,206.81798313802082
3,206.65270735677083
4,206.50749365234375
5,206.4329875325521
6,206.37456061197918
7,206.33680068359374
8,206.32949765625
9,206.28986259765625
10,206.30002369791666
11,206.28238212890625
12,206.2918830078125
13,206.2818421875
14,206.29351087239584
15,206.28097278645834
16,206.29080185546874
17,206.28848916015625
18,206.28195537109374
19,206.28996484375
20,206.28344759114583
