1,197.10780524088543
2,152.03664624023438
3,135.7452069986979
4,127.50390011393229
5,122.4003890625
6,118.61332141927083
7,115.99956106770833
8,114.09196471354167
9,112.72468756510416
10,111.49608365885416
11,110.4353784342448
12,109.65582757161458
13,108.92736645507813
14,108.28649007161458
15,107.8107048828125
16,107.38744243164062
17,106.86201764322917
18,106.6014689453125
19,106.26636435546875
20,105.97817356770834
