1,376.3340590169271
2,270.11582809244794
3,207.87703850911458
4,204.24340693359375
5,196.95406572265625
6,192.59463766276042
7,190.75015013020834
8,187.4574662109375
9,183.96000738932293
10,177.78422307942708
11,173.2689661295573
12,170.22721826171875
13,166.8145425292969
14,161.76579153645832
15,159.25449088541666
16,156.53348279622395
17,154.6305852376302
18,151.9806734375
19,149.64146865234375
20,148.84107439778646
