1,202.31017669270832
2,161.15431344401043
3,141.65749695638021
4,133.60904684244792
5,128.61443461914064
6,125.32733600260417
7,122.8535108561198
8,121.0091462890625
9,119.56266585286458
10,118.27764070638021
11,117.35432117513021
12,116.4250200358073
13,115.69843756510417
14,115.05341049804687
15,114.47382602539062
16,113.88980812174479
17,113.54978224283855
18,113.08258860677083
19,112.64380623372396
20,112.33828888346355
